W_S,AR,lambda,t_c,W_S_max,WTO,CL_crociera,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,S,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_elec,W_antiice,W_instr,W_avionics,W_engine_sys,W_furn,W_services,W_crew,W_battery,W_fuel,V_fuel,W_block_fuel,W_payload
300,11,0.5,0.3,447.063628623853,12248.0392056555,0.564433129961166,15.1265502225733,2119036.4125443,2543861.23954898,1472761.7702652,1071099.46928378,0.3,0.2,0.3,0.4,1761632.59940466,40.7795044014372,9074.99966743496,763.865874832548,2420.77711531044,572.52061694144,483.242340517358,807.129856524173,137.492293179031,452.876070253301,270.34105252,47.3865090704443,188.639705237585,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4404.08149851166,383.039538220567,478.799422775709,198.951705640666,2790
300,11,0.5,0.3,447.063628623853,12331.6052155987,0.564433129961166,15.153392693135,2133274.9615548,2560954.3356,1482657.77324211,1078296.5623579,0.3,0.3,0.3,0.4,1540021.30107412,41.0535161968959,9096.5276485925,769.555384481937,2420.77711531044,576.367583805994,486.489450589719,812.203359019347,137.933125921809,455.781950356132,270.34105252,47.7049156480009,188.645477890479,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3850.0532526853,445.077567006236,556.346958757796,257.797120323723,2790
300,11,0.5,0.3,447.063628623853,12416.2728465703,0.564433129961166,15.1803156324643,2147687.00082578,2578255.70327225,1492674.35452604,1085581.34874621,0.3,0.4,0.3,0.4,1315412.82466141,41.3308667017789,9118.31908696059,775.319019237747,2420.77711531044,580.261424216644,489.776125704687,817.336589798379,138.377768696202,458.723237289785,270.34105252,48.0272018652622,188.651319272803,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3288.53206165352,507.953759609722,634.942199512152,317.435859919757,2790
300,11,0.5,0.3,447.063628623853,12502.0607714969,0.564433129961166,15.2073180352271,2162274.84751208,2595768.12426421,1502813.12457401,1092954.99969019,0.3,0.5,0.3,0.4,1087751.86296481,41.6116005082534,9140.3774539936,781.157773404238,2420.77711531044,584.202764221586,493.102894308495,822.530315219612,138.826252192565,461.700403951755,270.34105252,48.3534195391193,188.657230277146,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2719.37965741203,571.683317503262,714.604146879078,377.882360174142,2790
300,11,0.5,0.3,447.063628623853,12290.6442040294,0.564433129961166,15.1402692190031,2126297.4670267,2552577.99162869,1477808.31094293,1074769.68068577,0.5,0.2,0.3,0.4,1647175.04169476,40.9192387644105,9085.9764157453,766.76664709872,2420.77711531044,574.482406445055,484.898228507829,809.71738453085,137.717291678842,454.357945529385,270.34105252,47.5488828843412,188.641228191193,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4117.93760423689,414.66778828407,518.334735355088,228.952531340921,2790
300,11,0.5,0.3,447.063628623853,12374.7713445952,0.564433129961166,15.1671529699384,2140624.46272286,2569777.2661739,1487765.78567962,1082011.48049427,0.5,0.3,0.3,0.4,1424029.40020542,41.1949526599302,9107.63870499571,772.493945094216,2420.77711531044,578.353269808385,488.165509145608,814.821340825344,138.160069289434,457.281876310261,270.34105252,47.8692673324276,188.647026310951,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3560.07350051354,477.132639599487,596.415799499359,288.201929270355,2790
300,11,0.5,0.3,447.063628623853,12460.0096205913,0.564433129961166,15.1941166804737,2155126.13141477,2587186.2321906,1497844.66074193,1089341.57144868,0.5,0.4,0.3,0.4,1197858.31787904,41.4740280258604,9129.56622373769,778.295876037375,2420.77711531044,582.271326268872,491.472624558463,819.985416670674,138.606672654276,460.241455300973,270.34105252,48.1935578688894,188.652893499083,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2994.64579469761,540.443396853628,675.554246067035,348.252004132471,2790
300,11,0.5,0.3,447.063628623853,12546.3778535627,0.564433129961166,15.2211593247105,2169804.80014754,2604807.68325035,1508046.55346073,1096761.12978962,0.5,0.5,0.3,0.4,968605.981006613,41.7565096446998,9151.76245621728,784.173437092578,2420.77711531044,586.237204546855,494.820105448374,825.210381292709,139.057132358325,463.23715741747,270.34105252,48.5218065317863,188.658830650098,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2421.51495251653,604.615397345374,755.769246681718,409.117321135996,2790
350,11,0.5,0.3,447.063628623853,12610.6579407514,0.658505318288027,15.6593634739293,2844092.76331828,3414277.02679265,2695481.86325736,718795.163535295,0.1,0.2,0.3,0.2,1332679.78962425,35.9727985526746,9315.53404614997,725.898856521915,2420.77711531044,505.03725150131,497.329461729876,1203.59470462565,129.491954609017,401.901217646328,270.34105252,41.8010314231653,188.633167213628,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3331.69947406063,505.123894601425,631.404868251782,310.648669153608,2790
350,11,0.5,0.3,447.063628623853,12768.1561143719,0.658505318288027,15.7094492675214,2878934.81013812,3456104.21385129,2728503.3267247,727600.887126586,0.1,0.3,0.3,0.2,918719.796698956,36.4134894990384,9357.59332478835,735.807717375605,2420.77711531044,511.224297082075,503.42215018208,1217.51342729919,130.247826731981,406.574721027423,270.34105252,42.3131221372053,188.643662073716,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2296.79949174739,620.562789583582,775.703486979477,420.286146808208,2790
350,11,0.5,0.3,447.063628623853,12938.7885126507,0.658505318288027,15.7683421238292,2920658.14570566,3506192.25174749,2768046.51453749,738145.737209998,0.1,0.4,0.3,0.2,494218.093616039,36.9412167112709,9408.46126444659,748.193019498916,2420.77711531044,518.63328141278,510.718144074026,1234.16987782718,131.146727434249,412.171239247311,270.34105252,42.9263505394685,188.656223533575,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1235.5452340401,740.32724820409,925.409060255112,533.742802401573,2790
350,11,0.5,0.3,447.063628623853,12690.7485650336,0.658505318288027,15.6849499520011,2861819.17801852,3435557.23651684,2712282.02882908,723275.207687755,0.3,0.2,0.3,0.2,1119055.45751704,36.197006691487,9336.92902327785,730.938194549364,2420.77711531044,508.18500387938,500.429208294292,1210.67713773209,129.877116225751,404.278932694605,270.34105252,42.0615652663162,188.63546375697,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2797.63864379261,563.81954175579,704.774427194738,366.395398569628,2790
350,11,0.5,0.3,447.063628623853,12858.7826900283,0.658505318288027,15.7432115306883,2902752.99580864,3484697.47395995,2751076.95312628,733620.520833674,0.3,0.3,0.3,0.2,699986.797181516,36.7147478848641,9386.80880990945,743.055777120201,2420.77711531044,515.453790290571,507.587141371278,1227.02341425921,130.761799792471,409.769549730751,270.34105252,42.6631897371434,188.647746728746,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1749.96699295379,681.973880118809,852.467350148511,478.343505224699,2790
350,11,0.5,0.3,447.063628623853,13023.5989238543,0.658505318288027,15.7947368838817,2939628.21732874,3528965.44697328,2786025.35287364,742940.094099637,0.3,0.4,0.3,0.2,269447.483633029,37.1811549347453,9431.39689487156,753.641337499284,2420.77711531044,522.00187506657,514.035365902096,1241.73896772547,131.553207417765,414.715770983018,270.34105252,43.2051630206377,188.658806377642,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,673.618709082571,802.202028982705,1002.75253622838,592.483116605154,2790
350,11,0.5,0.3,447.063628623853,12317.2752817008,0.658505318288027,15.5635216528685,2779013.56311685,3336150.73603464,2282629.45097107,1053521.28506357,0.1,0.1,0.3,0.3,1831437.37965745,35.1496605070352,9166.58375310899,705.643358238049,2420.77711531044,493.480870210397,485.949328440605,1108.96651444824,128.067050927314,393.171883696662,270.34105252,40.8445303808293,188.613815887811,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4578.59344914363,360.691528591807,450.864410739759,174.530798916641,2790
350,11,0.5,0.3,447.063628623853,12392.5589752922,0.658505318288027,15.5884392643909,2795735.77402723,3356225.41900028,2296364.76036861,1059860.65863167,0.1,0.2,0.1,0.3,1630295.17038947,35.3611672244647,9186.33463735397,710.362767072395,2420.77711531044,496.450301990587,488.873472445733,1115.24279920086,128.434830673714,395.414900865921,270.34105252,41.0903049465344,188.618859279145,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4075.73792597367,416.224337938269,520.280422422836,227.282702157247,2790
350,11,0.5,0.3,447.063628623853,12447.5237771492,0.658505318288027,15.6064896801226,2807935.38699704,3370870.81272154,2306385.29291474,1064485.5198068,0.1,0.2,0.3,0.3,1486720.14123581,35.5154709889001,9200.74406564809,713.808060796375,2420.77711531044,498.616637450216,491.00676865575,1119.82034859769,128.702418795526,397.051283847589,270.34105252,41.2696086639372,188.622537961926,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3716.80035308952,456.779711501061,570.974639376326,265.806100038666,2790
350,11,0.5,0.3,447.063628623853,12524.344951029,0.658505318288027,15.6315191900716,2824972.70665548,3391323.77749757,2320379.42670886,1070944.35078871,0.1,0.3,0.1,0.3,1281390.94656759,35.7309632808025,9220.86782620929,718.622721129716,2420.77711531044,501.642024387036,493.986015103519,1126.21130356725,129.075104360082,399.336567816128,270.34105252,41.5200145380332,188.62767442844,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3203.47736641898,513.477124819719,641.846406024648,319.661270772935,2790
350,11,0.5,0.3,447.063628623853,12580.4354667549,0.658505318288027,15.6496496422004,2837402.40743008,3406245.38707093,2330588.94904853,1075656.4380224,0.1,0.3,0.3,0.3,1134763.51572911,35.8881772534977,9235.54948320231,722.137570342601,2420.77711531044,503.849217484656,496.159546320973,1130.8725535992,129.346260153175,401.003813397207,270.34105252,41.70269996917,188.631421056245,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2836.90878932277,554.885983552616,693.60747944077,358.993239846301,2790
350,11,0.5,0.3,447.063628623853,12658.8344023846,0.658505318288027,15.6747886884173,2854761.32167967,3427084.41978352,2344847.23458872,1082237.1851948,0.1,0.4,0.1,0.3,925127.777788717,36.1077371544431,9256.05368013185,727.049452334544,2420.77711531044,506.931711295945,499.195029402531,1137.38045521767,129.723911921946,403.332234137156,270.34105252,41.9578324772857,188.636652465684,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2312.81944447179,612.780722252723,765.975902815904,413.982779266009,2790
350,11,0.5,0.3,447.063628623853,12716.0800944441,0.658505318288027,15.6929974205455,2867425.82821691,3442287.9090239,2355249.62196372,1087038.28706018,0.1,0.4,0.3,0.3,775360.623078984,36.2679210093119,9271.01306050452,730.635287163232,2420.77711531044,509.180599818738,501.409620665727,1142.12706065723,129.998678803497,405.030975156238,270.34105252,42.1439689643053,188.640468396471,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1938.40155769746,655.067033939629,818.833792424536,454.146101585631,2790
350,11,0.5,0.3,447.063628623853,12329.1390858698,0.658505318288027,15.567463388702,2781649.75175951,3339315.42828273,2284794.76671976,1054520.66156297,0.3,0.1,0.1,0.3,1795466.36313274,35.1830036821286,9169.69473836505,706.387045496905,2420.77711531044,493.948989071955,486.410307842985,1109.95608107258,128.125106463026,393.525486244709,270.34105252,40.8832757430448,188.612045550771,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4488.66590783185,369.444347504712,461.80543438089,182.845461195642,2790
350,11,0.5,0.3,447.063628623853,12383.5644404047,0.658505318288027,15.585474094863,2793738.65611855,3353827.91850966,2294724.36529608,1059103.55321358,0.3,0.1,0.3,0.3,1653339.90999645,35.3359071762899,9183.97314126369,709.798874667956,2420.77711531044,496.095665548156,488.524244659575,1114.49333579423,128.390967576953,395.147019436712,270.34105252,41.0609523214958,188.615680379531,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4133.34977499114,409.591299140992,511.98912392624,220.981956378208,2790
350,11,0.5,0.3,447.063628623853,12459.6295288656,0.658505318288027,15.6104492251525,2810621.22913292,3374095.1130047,2308591.39310848,1065503.71989622,0.3,0.2,0.1,0.3,1450059.64537373,35.5494421938286,9203.91378325225,714.566755511694,2420.77711531044,499.09357348682,491.476430865223,1120.82798761403,128.761248896689,397.411546617684,270.34105252,41.3090838079858,188.620755573042,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3625.14911343433,465.715745613366,582.144682016708,274.294324458371,2790
350,11,0.5,0.3,447.063628623853,12515.1664567787,0.658505318288027,15.6285407900404,2822937.93835713,3388881.07845993,2318708.10631469,1070172.97214524,0.3,0.2,0.3,0.3,1304922.39399114,35.7052270210567,9218.46175247564,718.047445979035,2420.77711531044,501.280702210032,493.630203467566,1125.44814141903,129.030656305812,399.063636189256,270.34105252,41.4901085466833,188.624457479139,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3262.30598497784,506.704704303014,633.380880378768,313.228481311548,2790
350,11,0.5,0.3,447.063628623853,12592.7895080981,0.658505318288027,15.6536266276091,2840138.92695913,3409530.52456079,2332836.67469949,1076693.8498613,0.3,0.3,0.1,0.3,1097394.17831971,35.9227894388046,9238.77912658473,722.911583812523,2420.77711531044,504.335152514434,496.638070388734,1131.89862450353,129.405874406787,401.370873729156,270.34105252,41.7429199438133,188.629626406674,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2743.48544579929,564.010381513344,705.01297689168,367.659920008316,2790
350,11,0.5,0.3,447.063628623853,12649.4671316114,0.658505318288027,15.6717973427834,2852688.12952947,3424595.59367284,2343144.35356562,1081451.24010721,0.3,0.3,0.3,0.3,949159.959258988,36.0815149001826,9253.60212703149,726.46255969952,2420.77711531044,506.563566037508,498.832498660009,1136.60332295126,129.678871751478,403.054148565039,270.34105252,41.9273617516699,188.633396735922,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2372.89989814747,605.865004579921,757.331255724901,407.414224475018,2790
350,11,0.5,0.3,447.063628623853,12728.6889200915,0.658505318288027,15.6969914560069,2870214.06225871,3445635.12876195,2357539.82494239,1088095.30381956,0.3,0.4,0.1,0.3,737262.553485751,36.3031872927458,9274.30383643768,731.42493337646,2420.77711531044,509.675718007278,501.897187954911,1143.17192707734,130.059086696436,405.404972163045,270.34105252,42.1849490126003,188.638661270527,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1843.15638371438,664.385083653795,830.481354567243,462.996263911606,2790
350,11,0.5,0.3,447.063628623853,12786.5370601729,0.658505318288027,15.7152395151728,2883000.5069184,3460985.002303,2368042.36999679,1092942.63230621,0.3,0.4,0.3,0.3,585842.820393067,36.4649134515689,9289.40739368364,735.047630909274,2420.77711531044,511.946259584083,504.133102317407,1147.96283454057,130.335717153134,407.1200692312,270.34105252,42.3728776842329,188.642501384653,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1464.60705098267,707.129666489294,883.912083111617,503.593810509043,2790
350,11,0.5,0.3,447.063628623853,12136.0936670915,0.658505318288027,15.5026195607994,2738712.38521594,3287769.97024723,1903445.77224839,1384324.19799883,0.1,0.1,0.1,0.4,2041454.55978182,34.6399211016392,9049.62839719819,692.539500853408,2420.77711531044,486.324424266772,478.902029362939,1026.21988333869,127.175912346584,387.766125184371,270.34105252,40.2522041298876,188.601916836457,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,5103.63639945455,296.465269893272,370.58158736659,114.563642415989,2790
350,11,0.5,0.3,447.063628623853,12180.7313052053,0.658505318288027,15.5177493630549,2748649.59960643,3299699.39928742,1910352.28379798,1389347.11548944,0.1,0.1,0.3,0.4,1924041.80182024,34.7656094814467,9061.10732032836,695.326242779603,2420.77711531044,488.089016304022,480.639708437229,1029.70745936285,127.396276154465,389.099043577275,270.34105252,40.398256261644,188.60491657219,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4810.1045045506,329.623984876919,412.029981096149,146.066331599015,2790
350,11,0.5,0.3,447.063628623853,12243.0151378238,0.658505318288027,15.5387238218009,2762506.98329129,3316334.91391511,1919983.37121401,1396351.5427011,0.1,0.2,0.1,0.4,1756343.49608944,34.9408811456455,9077.11485377081,699.214502210618,2420.77711531044,490.549728928963,483.062891327735,1034.56963741233,127.702878952959,390.957789989022,270.34105252,40.6019250513278,188.609099018768,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4390.8587402236,375.900284052987,469.875355066234,190.030354166865,2790
350,11,0.5,0.3,447.063628623853,12288.4155175826,0.658505318288027,15.5539133195349,2772601.88753702,3328453.64650303,1926999.47955439,1401454.16694864,0.1,0.2,0.3,0.4,1636856.8693844,35.0685640262899,9088.77627931371,702.048610671153,2420.77711531044,492.342322602486,484.828145295811,1038.11077016932,127.925729528681,392.311859954207,270.34105252,40.7502948285139,188.612145384448,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4092.14217346099,409.639238268865,512.049047836082,222.082675436224,2790
350,11,0.5,0.3,447.063628623853,12351.766300528,0.658505318288027,15.5749697337231,2786679.36021627,3345353.37360897,1936783.5320894,1408569.84151957,0.1,0.3,0.1,0.4,1466238.83209707,35.2466194312868,9105.03850271189,706.002985214623,2420.77711531044,494.842117335523,487.289814693316,1043.04767399535,128.235791535426,394.200127784852,270.34105252,40.957198374493,188.616392899224,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3665.59708024267,456.727797816133,570.909747270166,266.816141340836,2790
350,11,0.5,0.3,447.063628623853,12397.9463450885,0.658505318288027,15.5902179940976,2796934.73042672,3357664.74240903,1943911.16665786,1413753.57575117,0.1,0.3,0.3,0.4,1344628.28069979,35.3763319256968,9116.88559890377,708.885301073487,2420.77711531044,496.663205610495,489.083129017584,1046.64327160106,128.461155734196,395.575721693003,270.34105252,41.107926598956,188.619486695903,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3361.57070174947,491.060746184682,613.825932730853,299.431166519182,2790
350,11,0.5,0.3,447.063628623853,12462.3877336996,0.658505318288027,15.6113550376984,2811236.15455342,3374833.31879162,1953850.8687741,1420982.45001753,0.1,0.4,0.1,0.4,1171020.21439208,35.5572199247669,9133.40691721648,712.906958719026,2420.77711531044,499.202768323308,491.583960355329,1051.65616388821,128.774713960131,397.494029028855,270.34105252,41.3181216696044,188.623800392929,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2927.55053598019,538.98081648313,673.726020603912,344.952370881841,2790
350,11,0.5,0.3,447.063628623853,12509.3647156943,0.658505318288027,15.6266610768006,2821654.79793848,3387340.6938037,1961091.98062319,1426248.7131805,0.1,0.4,0.3,0.4,1047234.49655717,35.6889975392374,9145.44288328259,715.838329424963,2420.77711531044,501.05284968754,493.405825937223,1055.30714347651,129.002618424737,398.891523422289,270.34105252,41.4712496002903,188.626942429954,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2618.08624139293,573.921832411676,717.402290514596,378.143475555829,2790
350,11,0.5,0.3,447.063628623853,12574.9208515631,0.658505318288027,15.6478773533797,2836184.07891012,3404782.80781527,1971190.04662989,1433592.76118538,0.1,0.5,0.1,0.4,870564.44968123,35.8727675288274,9162.22774404002,719.928447070365,2420.77711531044,503.632873877625,495.946502158835,1060.397299336,129.319709578267,400.840394109965,270.34105252,41.6847935951573,188.631323434716,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2176.41112420308,622.693107523066,778.366384403833,424.471136665899,2790
350,11,0.5,0.3,447.063628623853,12622.7123970285,0.658505318288027,15.6632401366165,2846768.83365528,3417489.59622482,1978546.60834069,1438942.98788414,0.1,0.5,0.3,0.4,744551.121272927,36.0066461614402,9174.45580975,722.90972636068,2420.77711531044,505.512452319389,497.797415317003,1064.10458698541,129.55018072662,402.260169685876,270.34105252,41.8403629462753,188.634514529668,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1861.37780318232,658.2565872785,822.820734098125,458.252004351682,2790
350,11,0.5,0.3,447.063628623853,12190.5542108097,0.658505318288027,15.5210678151437,2750835.71420489,3302323.7865605,1911871.66590345,1390452.12065705,0.3,0.1,0.1,0.4,1894012.97557573,34.7932600071532,9063.63041595923,695.939424697473,2420.77711531044,488.477213666118,481.021985162101,1030.47460198494,127.44469874835,389.392275889953,270.34105252,40.430386664071,188.60342826714,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4735.03243893933,336.923794850451,421.154743563064,153.001513129499,2790
350,11,0.5,0.3,447.063628623853,12235.5798721045,0.658505318288027,15.5362282629018,2760853.2366005,3314349.62377011,1918833.99270901,1395515.6310611,0.3,0.1,0.3,0.4,1775537.55202828,34.9199641427502,9075.20228066586,698.750287948502,2420.77711531044,490.256066326194,482.77370752736,1033.98945753118,127.66633108392,390.735966317445,270.34105252,40.5776191221124,188.606443930071,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4438.84388007069,370.377591438668,462.971989298334,184.783713498427,2790
350,11,0.5,0.3,447.063628623853,12298.40648745,0.658505318288027,15.5572448002567,2774822.70830532,3331119.69784552,1928542.98296319,1402576.71488232,0.3,0.2,0.1,0.4,1606346.70134888,35.0966535243364,9091.3395200907,702.672217079019,2420.77711531044,492.736682881926,485.216491016252,1038.88969825051,127.974698505443,392.609747544539,270.34105252,40.7829353246038,188.610648609327,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,4015.8667533722,417.066967359349,521.333709199187,229.139030961067,2790
350,11,0.5,0.3,447.063628623853,12344.203502579,0.658505318288027,15.5724644727799,2784999.33654609,3343336.5384707,1935615.89069356,1407720.64777714,0.3,0.2,0.3,0.4,1485771.83778091,35.225370070566,9103.09550362034,705.530876087351,2420.77711531044,494.543788621429,486.996035891513,1042.45857386795,128.198831370098,393.974779476714,270.34105252,40.9325062395757,188.613711186627,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3714.42959445228,451.107998958644,563.884998698305,261.477511635019,2790
350,11,0.5,0.3,447.063628623853,12408.1091067201,0.658505318288027,15.5935622961852,2799190.86737867,3360373.19013046,1945479.21533869,1414893.97479177,0.3,0.3,0.1,0.4,1313625.37381573,35.4048681116914,9119.48968043992,709.519516564986,2420.77711531044,497.063837129945,489.47765040765,1047.43418462387,128.510676966373,395.878346384591,270.34105252,41.1410861543825,188.617981329036,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3284.06343453932,498.619426280211,623.274282850264,306.611577419306,2790
350,11,0.5,0.3,447.063628623853,12454.694577087,0.658505318288027,15.6088402344693,2809529.39349674,3372784.38595046,1952664.64449764,1420119.74145283,0.3,0.3,0.3,0.4,1190900.408,35.535632382876,9131.43296693136,712.426815598581,2420.77711531044,498.899691741505,491.285506039966,1051.05799305007,128.737337108261,397.265094327907,270.34105252,41.2930365621555,188.621091623828,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2977.25102,533.261610155686,666.577012694607,339.51956506129,2790
350,11,0.5,0.3,447.063628623853,12519.7030733858,0.658505318288027,15.6300179818187,2823946.8678971,3390092.27838787,1962685.00327719,1427407.27511068,0.3,0.4,0.1,0.4,1015727.18803188,35.717988214912,9148.08850795269,716.483340020308,2420.77711531044,501.459861978799,493.806630861797,1056.1102428959,129.052697737662,399.198967952075,270.34105252,41.5049372808048,188.625428346266,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2539.31797007969,581.614565433153,727.018206791441,385.45089000714,2790
350,11,0.5,0.3,447.063628623853,12567.0944518908,0.658505318288027,15.6453531759733,2834450.11495987,3402701.21843922,1969984.9159385,1432716.30250072,0.3,0.4,0.3,0.4,890800.263431566,35.8508359179164,9160.22231230613,719.440129781464,2420.77711531044,503.32496676611,495.643290925865,1059.78990584837,129.281911686065,400.607810575878,270.34105252,41.6593086733904,188.62858716991,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2227.00065857891,616.872139584668,771.090174480835,418.941917185817,2790
350,11,0.5,0.3,447.063628623853,12633.2302327333,0.658505318288027,15.6666094150474,2849097.46022162,3420285.06629246,1980165.03837984,1440120.02791261,0.3,0.5,0.1,0.4,712527.478953653,36.0360992142575,9177.14368658747,723.565719439324,2420.77711531044,505.925956117861,498.204612826359,1064.92007621139,129.600823895619,402.572517699969,270.34105252,41.8745879172495,188.632991600616,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1781.31869738413,666.086546145826,832.608182682283,465.689438245667,2790
350,11,0.5,0.3,447.063628623853,12681.4453276762,0.658505318288027,15.6820008047371,2859768.28220805,3433095.17672035,1987581.41810125,1445513.75861909,0.3,0.5,0.3,0.4,585345.528172655,36.1710664469231,9189.47125401454,726.57285676172,2420.77711531044,507.820817873706,500.070576402901,1068.6565243149,129.832617948702,404.003837819895,270.34105252,42.0314222409814,188.636199772654,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,1463.36382043164,701.974073661656,877.46759207707,499.777347581892,2790
250,11,0.6,0.1,447.063628623853,15606.8134096176,0.470360941634305,20.229693538127,1985138.12898544,2383119.00238349,1630555.10689396,752563.895489522,0.1,0.3,0.3,0.3,1442344.58053849,62.3604399477608,12382.7538628904,3350.02778452131,2420.77711531044,875.504449494324,615.817810707158,808.323560012858,168.443280138232,681.740711279261,270.34105252,72.4639398294728,188.585926028733,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3605.86145134622,434.059546727164,542.574433408955,251.163235289167,2790
250,11,0.6,0.1,447.063628623853,15734.0837960457,0.470360941634305,20.2733220421573,2001164.71297237,2402358.59900644,1643719.04142546,758639.557580982,0.1,0.4,0.3,0.3,1195466.55050141,62.8638934927264,12440.4930330362,3383.01883601002,2420.77711531044,882.572645599103,620.789551715951,814.452368616825,169.09194366234,687.079808585514,270.34105252,73.0489617988477,188.592516168562,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2988.66637625353,503.590763009493,629.488453761866,316.946699747932,2790
250,11,0.6,0.1,447.063628623853,15863.510262605,0.470360941634305,20.3171705269515,2017452.56383898,2421911.84134332,1657097.57565596,764814.265687364,0.1,0.5,0.3,0.3,944574.863197601,63.3755543847395,12499.2539402942,3416.6338313042,2420.77711531044,889.756068101654,625.842343645092,820.678209808688,169.748409293865,692.505944358277,270.34105252,73.6435208513975,188.599212051934,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2361.437157994,574.256322310847,717.820402888558,383.801059953792,2790
250,11,0.6,0.1,447.063628623853,15671.6424278923,0.470360941634305,20.2519808295366,1993302.98655055,2392920.75216152,1637261.56726841,755659.184893111,0.3,0.3,0.3,0.3,1315177.50840127,62.6169279484879,12412.1581696354,3366.8246228897,2420.77711531044,879.105392432933,618.350699500576,811.446278225533,168.774086595426,684.460752497486,270.34105252,72.7619834460226,188.587953168597,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,3287.94377100318,469.484258256953,586.855322821191,284.678855010112,2790
250,11,0.6,0.1,447.063628623853,15800.0091578946,0.470360941634305,20.2957217943034,2009462.48618362,2412319.9113849,1650534.67621072,761785.23517418,0.3,0.4,0.3,0.3,1066248.9439301,63.1245568594138,12470.4169063478,3400.13286938219,2420.77711531044,886.232208256873,623.363673958047,817.624456706291,169.426724247394,689.844129331363,270.34105252,73.3518572648708,188.59458632168,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2665.62235982526,539.592251546824,674.490314433529,351.006830578895,2790
250,11,0.6,0.1,447.063628623853,15930.5584693307,0.470360941634305,20.339682944692,2025886.19632442,2432036.25008933,1664024.8026927,768011.447396632,0.3,0.5,0.3,0.3,813256.27328181,63.6404855874957,12529.7097795168,3434.07302265105,2420.77711531044,893.475548705337,628.458612531656,823.900736153562,170.087231487148,695.315525272191,270.34105252,73.9513756188038,188.601326217958,1090.43605748,120.65557042,979.30592683,171.214514054338,274.42338385,2033.14068320452,610.848689813932,763.560862267414,418.419036636595,2790
