W_S,W_S_max,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,CD,Cd0,Cdi,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_battery,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,electricity_cost,maintenance_cost,DOC,PREE,CO2
280,398.769718124363,19777.6031671644,70.5587448255438,27.859400443674,3.76925425938678,14.1117489651088,21.1676234476631,0.527002128150666,0.0263133654480334,0.0180467316349735,0.00826663381305989,20.0279257015393,3043349.81421805,3653481.16952947,2499750.27388859,1153730.89564089,0.4,0.2,0.4,0.3,1004575.25666456,15443.0491299128,2959.74624796454,2185.31150416717,1100.67100049053,780.393313706217,1207.9481337708,178.687598092049,801.374765029345,2330.84978030447,614.554037251531,768.192546564413,243.866887594246,3720,23.3698226468347,1905.28989179913,502.287628332278,622.066877884774,0.306559015582029,0.381355586719656,770.619364797817
280,398.769718124363,19440.8173277949,69.3678478063691,27.6232931756889,3.74102523820629,13.8735695612738,20.8103543419107,0.527002128150666,0.0264120091309272,0.0181453753178674,0.00826663381305989,19.9531253203139,2991983.87465919,3591817.37654164,2457559.25763375,1134258.11890789,0.4,0.2,0.5,0.3,916546.574853263,15097.4735925285,2885.39531890119,2185.31150416717,1082.09377357391,767.2215376003,1188.75149511392,177.2395896308,788.193597476635,2126.60262978077,623.343735266357,779.179669082946,257.549334856052,3720,22.9918369349651,1908.35813726984,458.273287426631,615.291129932286,0.30610930926248,0.361095865582332,813.855898145125
280,398.769718124363,19083.4398670732,68.1026414218786,27.3702220604924,3.71077637429544,13.6205282843757,20.4307924265636,0.527002128150666,0.0265202881188414,0.0182536543057816,0.00826663381305989,19.8716592289303,2937412.81298984,3526305.89794698,2412735.61438478,1113570.2835622,0.4,0.3,0.4,0.3,822998.833894426,14730.9300996629,2807.09487732252,2185.31150416717,1062.35736839142,753.22788000462,1168.33763742414,175.686939661032,774.189953942214,1909.54996994735,632.50976741032,790.637209262899,271.921480345391,3720,22.5892809518562,1911.53780645157,411.499416947213,608.081446084011,0.305620483409408,0.342010494654092,859.271877891434
280,398.769718124363,18770.8174281721,66.9946918015451,27.1466684846777,3.68406306177039,13.398938360309,20.0984075404635,0.527002128150666,0.0266182051799952,0.0183515713669353,0.00826663381305989,19.7985598422967,2889624.57243167,3468937.06174271,2373483.25277132,1095453.80897138,0.4,0.3,0.5,0.3,740913.275060166,14410.0984716515,2739.09203606324,2185.31150416717,1045.07406750334,740.973548438265,1150.44433071205,174.3148612704,761.926870442603,1719.09225609696,640.718956520578,800.898695650722,284.687187670526,3720,22.2355254583487,1914.40447937537,370.456637530083,601.75171226922,0.305200426949483,0.326674343025337,899.611513038863
280,398.769718124363,23187.3356359333,82.7514539033408,30.1706147258678,4.0459400339979,16.5502907806682,24.8254361710023,0.527002128150666,0.0254547305573214,0.0171880967442615,0.00826663381305989,20.7035044807845,3569247.47578324,4284810.895298,2480679.99201463,1804130.90328337,0.1,0.1,0.2,0.4,1913616.49377332,18943.9495535169,3755.45614197919,2185.31150416717,1290.86941363592,915.249780905895,1315.43302269076,192.834110550177,936.326938633122,4440.03826941551,523.386082416454,654.232603020567,102.791217432878,3720,26.9565975202211,1872.7007636907,956.808246886658,690.427780591267,0.31089799935272,0.904746556394555,324.820247087893
280,398.769718124363,22767.2035121276,81.2253025717817,29.891107846475,4.0124475084555,16.2450605143563,24.3675907715345,0.527002128150666,0.0255492470110456,0.0172826131979857,0.00826663381305989,20.626914285295,3503421.29955444,4205787.87461517,2434929.82214563,1770858.05246955,0.1,0.1,0.3,0.4,1808912.19541685,18514.3673785163,3652.66699886802,2185.31150416717,1267.06243524989,898.369863759455,1292.66282822083,191.125909887277,919.435086450964,4197.09978451652,532.836133611296,666.045167014119,118.530046208794,3720,26.5049988849642,1875.97045570452,904.456097708426,682.208657635347,0.310297651710669,0.784611184881997,374.55494601979
280,398.769718124363,22378.7178327222,79.8505471020966,29.6370716860331,3.98201408839194,15.9701094204193,23.955164130629,0.527002128150666,0.025637204771583,0.0173705709585231,0.00826663381305989,20.5561461495525,3444125.15116622,4134604.02300867,2393718.11858397,1740885.9044247,0.1,0.1,0.4,0.4,1709470.75428586,18116.1861764275,3560.7842229462,2185.31150416717,1245.61713485531,883.164463532255,1272.1309520515,189.572763391143,904.21892426552,3966.37236048767,542.531656294695,678.164570368368,133.859996584473,3720,26.0853165250144,1879.35315958346,854.735377142929,674.580357883827,0.309782676655754,0.694755732653196,422.997589206936
280,398.769718124363,22004.165805397,78.5238047552665,29.3898256597063,3.95240073246734,15.7047609510533,23.5571414265799,0.527002128150666,0.0257247542374749,0.017458120424415,0.00826663381305989,20.4861870899022,3386899.91161975,4065906.25644627,2353945.72741626,1711960.52903001,0.1,0.1,0.5,0.4,1613349.74281893,17732.2501399429,3472.83525996778,2185.31150416717,1224.92080827114,868.490119352126,1252.29731901747,188.060568397932,889.534184198774,3743.34911063756,551.91566545412,689.89458181765,148.683921741627,3720,25.6791513647395,1882.6287427674,806.674871409464,667.20241710487,0.309285075873396,0.625487940529367,469.841192703542
280,398.769718124363,21642.8142989398,77.2426822679603,29.1490909797812,3.92357370025792,15.4485364535921,23.1728046803881,0.527002128150666,0.0258118997421177,0.0175452659290578,0.00826663381305989,20.417022126068,3331642.35434072,3999570.65347025,2315540.90464067,1684029.74882958,0.1,0.1,0.6,0.4,1520380.03450825,17361.8094800373,3388.59169064411,2185.31150416717,1204.93612212995,854.320359673155,1233.12774900567,186.587659912937,875.354376970414,3527.63762187323,561.004818902491,701.256023628114,163.028042398539,3720,25.2858348710011,1885.80283354673,760.190017254123,660.062499962565,0.308804035823813,0.570454006757022,515.168613979382
280,398.769718124363,22359.325908196,79.7818872547555,29.6243271620186,3.98048747974437,15.9563774509511,23.9345661764266,0.527002128150666,0.0256416702027766,0.0173750363897167,0.00826663381305989,20.552566349348,3441163.7048683,4131048.86538812,2391659.86943522,1739388.99595289,0.1,0.15,0.3,0.4,1704537.34747941,18096.402561319,3556.22241513154,2185.31150416717,1244.54608543325,882.405055688963,1271.10500475201,189.494829515955,903.458978663697,3954.92570171854,542.923346876988,678.654183596235,134.535818391294,3720,26.064419734344,1879.47968218293,852.268673739707,674.200614539834,0.309751961917298,0.69126572471215,425.133186116489
