W_S,W_S_max,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,CD,Cd0,Cdi,E_crociera,P_curr,P_tot,P_ice,P_em,phi_ice_cl,phi_ice_cr,phi_ice_de,Hp,E_batt_inst,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_battery,Wbatt/MTOW,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,electricity_cost,maintenance_cost,DOC,PREE,CO2
310,398.7697181,30995.65401,99.93183904,33.15494276,4.40398956,19.98636781,29.97955171,0.583466642,0.02678861,0.016655657,0.010132953,21.78039989,5675418.572,6813227.577,3406613.789,3585909.251,0.1,0.12,0.2,0.5,4214114.688,26453.86518,4452.785606,2185.311504,1558.872363,1223.698798,1958.768054,211.0306619,1126.484048,9777.732657,0.315454955,821.7888387,1027.236048,252.7340811,3720,34.60880814,1713.856029,2107.057344,690.577399,0.270026327,0.681490993,798.6396964
290,398.7697181,31661.70377,109.1075202,34.64365343,4.582859185,21.82150405,32.73225607,0.545823633,0.024916903,0.016049251,0.008867652,21.90575744,5173050.172,6210144.264,3105072.132,3268496.981,0.1,0.12,0.3,0.5,4290408.665,27123.70136,4817.948547,2185.311504,1702.007083,1249.861518,1795.820545,220.0805416,1228.042948,9954.752546,0.314409882,818.002416,1022.50302,252.8508925,3720,35.12445281,1718.180546,2145.204332,697.0488397,0.271238751,0.68117616,799.0088202
330,398.7697181,30634.24313,92.77237235,31.94520458,4.258757969,18.55447447,27.83171171,0.621109651,0.02873731,0.017254702,0.011482607,21.613354,6245537.605,7497644.183,3748822.092,3946128.518,0.2,0.1,0.1,0.5,4190266.54,26081.81312,4173.101697,2185.311504,1447.189291,1209.320522,2142.734613,203.6635113,1047.241151,9722.399371,0.317370314,832.4300124,1040.537515,254.1457705,3720,34.3890383,1711.909569,2095.13327,688.5021889,0.26957468,0.677705553,803.1006347
290,398.7697181,31586.4902,108.8495156,34.60266856,4.577932837,21.76990311,32.65485467,0.545823633,0.024926485,0.016058833,0.008867652,21.89733651,5160817.549,6195459.242,3097729.621,3260768.022,0.2,0.1,0.3,0.5,4269168.606,27047.59224,4805.489879,2185.311504,1697.982376,1246.90591,1791.842137,219.8316268,1225.187283,9905.470638,0.313598332,818.8979573,1023.622447,254.8754934,3720,35.04966687,1718.253225,2134.584303,695.9146239,0.271119537,0.675765244,805.4065592
310,398.7697181,30914.1702,99.67017621,33.11150764,4.398773138,19.93403524,29.90105286,0.583466642,0.026800033,0.01666708,0.010132953,21.77111632,5660557.981,6795387.733,3397693.866,3576519.859,0.2,0.1,0.2,0.5,4190783.871,26371.43167,4440.04996,2185.311504,1554.790591,1220.494562,1953.9597,210.7663548,1123.587894,9723.599701,0.314535362,822.7385355,1028.423169,254.9487794,3720,34.5271039,1713.93902,2095.391936,689.337743,0.26989643,0.675570993,805.6381428
290,398.7697181,31957.40201,110.1216482,34.80428321,4.60216778,22.02432963,33.03649445,0.545823633,0.024879627,0.016011975,0.008867652,21.93857805,5221132.418,6267866.048,3760719.629,2639101.494,0.2,0.1,0.1,0.4,4319155.846,27412.569,4866.765527,2185.311504,1717.826826,1261.479005,1928.340906,221.0559752,1239.267588,10021.45274,0.313587842,824.83301,1031.041263,254.9523462,3720,35.65355017,1720.659924,2159.577923,700.6019917,0.271916226,0.675561542,805.6494138
280,398.7697181,32080.73567,114.4915456,35.4881248,4.684387184,22.89830913,34.34746369,0.527002128,0.02401581,0.015749177,0.008266634,21.94396612,4938265.625,5928290.066,2964145.033,3120152.666,0.1,0.15,0.2,0.5,4336346.065,27540.55622,5033.234118,2185.311504,1785.994413,1266.312292,1719.36814,225.2064374,1287.634785,10061.33807,0.313625541,820.1794502,1025.224313,255.4022518,3720,35.46210822,1721.576005,2168.173033,701.4601686,0.272115481,0.674371501,807.0711156
300,398.7697181,31173.14225,103.8510369,33.79883735,4.481335258,20.77020738,31.15531108,0.564645137,0.025858429,0.016368671,0.009489758,21.83601879,5396439.509,6478318.739,3239159.369,3409641.441,0.1,0.15,0.1,0.5,4213022.059,26632.85707,4604.735659,2185.311504,1620.009327,1230.668598,1868.382366,214.9470488,1169.862781,9775.197503,0.313577548,820.2851771,1025.356471,255.6394943,3720,34.71284798,1715.800102,2106.511029,691.4919444,0.27034736,0.673745661,807.820802
320,398.7697181,31139.76325,97.24070111,32.70546915,4.350016015,19.44814022,29.17221033,0.602288146,0.027702112,0.016904876,0.010797236,21.74159698,6020118.263,7227032.729,4336219.637,3042961.149,0.1,0.1,0.1,0.4,4236683.331,26585.09579,4357.615378,2185.311504,1516.892343,1229.15619,2204.963951,208.2948294,1096.697812,9830.097193,0.315676684,834.6674538,1043.334317,255.6800308,3720,35.09427968,1715.595967,2118.341665,693.4504052,0.270544377,0.673638842,807.9488973
290,398.7697181,31522.22998,108.6290697,34.56761153,4.573719097,21.72581394,32.58872091,0.545823633,0.024934704,0.016067053,0.008867652,21.89011836,5150365.68,6182911.98,3091455.99,3254164.2,0.2,0.12,0.2,0.5,4251001.292,26982.52164,4794.848113,2185.311504,1694.543563,1244.380562,1788.442466,219.6187034,1222.747329,9863.318216,0.312900395,819.7083413,1024.635427,256.6493623,3720,34.98570095,1718.32732,2125.500646,694.9445485,0.271018915,0.671094596,811.0119848
310,398.7697181,30844.64622,99.44690438,33.07440019,4.39431676,19.88938088,29.83407131,0.583466642,0.026809823,0.01667687,0.010132953,21.76316652,5647877.727,6780165.339,3390082.67,3568508.073,0.2,0.12,0.1,0.5,4170854.001,26301.04561,4429.186644,2185.311504,1551.307694,1217.760449,1949.856276,210.5405402,1121.116661,9677.357736,0.313745136,823.6006106,1029.500763,256.8889316,3720,34.4573085,1714.023564,2085.427,688.2788233,0.269787004,0.670468747,811.769024
290,398.7697181,31447.67431,108.3732886,34.5268906,4.568824673,21.67465772,32.51198657,0.545823633,0.024944279,0.016076627,0.008867652,21.88171642,5138238.481,6168353.519,3084176.76,3246501.852,0.3,0.1,0.2,0.5,4229945.252,26907.07873,4782.506393,2185.311504,1690.553542,1241.450427,1784.497377,219.3713678,1219.916275,9814.463272,0.312088683,820.5955769,1025.744471,258.6560877,3720,34.91150405,1718.399015,2114.972626,693.819325,0.2709006,0.665888058,817.3532372
310,398.7697181,30755.20143,99.14227795,33.02370448,4.38822868,19.82845559,29.74268338,0.583466642,0.026823244,0.016690291,0.010132953,21.75227769,5630577.11,6759396.291,3379698.146,3557576.995,0.3,0.1,0.1,0.5,4146241.866,26211.01343,4414.38308,2185.311504,1546.555718,1214.030096,1944.25685,210.2320172,1117.744974,9620.251822,0.312800807,824.1879981,1030.234998,258.9632531,3720,34.36773186,1714.016142,2073.120933,686.9175683,0.269633297,0.665098225,818.3238799
280,398.7697181,32563.97245,116.2404851,35.75815062,4.71686052,23.24809702,34.87214552,0.527002128,0.023957238,0.015690604,0.008266634,21.99761653,5013701.13,6018848.896,3912251.782,2217470.646,0.1,0.1,0.2,0.35,4390366.556,28012.41271,5117.147138,2185.311504,1813.276743,1285.656665,1912.290179,226.8443413,1306.992516,10186.67825,0.312820503,831.5597415,1039.449677,259.0150892,3720,36.27684049,1725.66993,2195.183278,707.3863227,0.273240771,0.66496512,818.4876819
280,398.7697181,31946.40957,114.0145141,35.4141166,4.675487695,22.80290281,34.20435422,0.527002128,0.024032063,0.015765429,0.008266634,21.92912564,4917690.232,5903589.714,2951794.857,3107152.481,0.2,0.15,0.1,0.5,4298720.035,27404.59133,5010.289413,2185.311504,1778.553028,1261.036025,1712.658621,224.757428,1282.354872,9974.03687,0.312211513,821.8182407,1027.272801,259.0236737,3720,35.3291129,1721.708858,2149.360017,699.4437003,0.271903944,0.664943082,818.5148088
300,398.7697181,31461.21517,104.8065649,33.95397198,4.499974643,20.96131297,31.44196946,0.564645137,0.025819984,0.016330226,0.009489758,21.86853152,5446091.866,6537925.409,3922755.246,2752810.699,0.1,0.1,0.2,0.4,4237262.063,26912.12511,4650.83646,2185.311504,1634.914948,1241.992229,2006.432861,215.8901376,1180.438821,9831.439987,0.312493969,829.0900596,1036.362574,259.710483,3720,35.24399693,1718.776178,2118.631031,694.8890034,0.271063086,0.663184628,820.6851262
300,398.7697181,31052.22794,103.4498836,33.73349551,4.473484949,20.68997672,31.03496507,0.564645137,0.025874758,0.016385,0.009489758,21.8222385,5375594.269,6453294.441,3226647.221,3396470.759,0.1,0.1,0.4,0.5,4177988.501,26509.02659,4585.276896,2185.311504,1613.751593,1225.91467,1861.618544,214.5497681,1165.422709,9693.911447,0.312180867,823.2013488,1029.001686,260.3607455,3720,34.5905682,1716.318391,2088.994251,689.6376767,0.270197325,0.661528295,822.7399559
290,398.7697181,31383.97465,108.1547376,34.4920587,4.564638163,21.63094752,32.44642128,0.545823633,0.024952491,0.016084839,0.008867652,21.8745145,5127876.453,6155914.11,3077957.055,3239954.795,0.3,0.12,0.1,0.5,4211934.815,26842.57597,4771.964255,2185.311504,1687.144287,1238.946786,1781.126102,219.1597914,1217.497295,9772.674842,0.311390605,821.3986753,1026.748344,260.414521,3720,34.84804033,1718.472216,2105.967407,692.8569167,0.270800739,0.661391689,822.9098865
320,398.7697181,30570.46015,95.47164219,32.40660525,4.314136507,19.09432844,28.64149266,0.602288146,0.027784558,0.016987322,0.010797236,21.67708219,5910596.8,7095554.381,3547777.191,3734502.306,0.1,0.1,0.3,0.5,4135414.826,26020.15819,4271.281539,2185.311504,1489.296163,1206.794069,2034.772456,206.4748058,1077.117394,9595.130554,0.313869353,830.3019628,1037.877454,260.5788066,3720,34.25202307,1713.266152,2067.707413,685.8039769,0.26942401,0.660974706,823.4290287
280,398.7697181,31903.90349,113.8635487,35.39066311,4.672667479,22.77270974,34.15906461,0.527002128,0.024037232,0.015770598,0.008266634,21.9244103,4911178.772,5895772.835,2947886.417,3103038.334,0.1,0.12,0.4,0.5,4286277.08,27360.29935,5003.006222,2185.311504,1776.198065,1259.366254,1710.534942,224.6151266,1280.683947,9945.166302,0.311722555,823.60414,1029.505175,261.4005795,3720,35.28580954,1722.089288,2143.13854,698.7876252,0.271872988,0.65889678,826.0258312
300,398.7697181,31379.88925,104.5368286,33.91025088,4.494721396,20.90736572,31.36104858,0.564645137,0.025830773,0.016341015,0.009489758,21.85939753,5432075.487,6521099.024,3912659.414,2745725.905,0.1,0.12,0.1,0.4,4214249.955,26829.80944,4637.748406,2185.311504,1630.707235,1238.795678,2001.57219,215.6243691,1177.453308,9778.04651,0.311602327,830.0798181,1037.599773,261.9404499,3720,35.16221137,1718.86551,2107.124978,693.6592404,0.270935011,0.657538765,827.7318215
300,398.7697181,30986.14704,103.2306314,33.69772909,4.469188021,20.64612628,30.96918943,0.564645137,0.025883731,0.016393972,0.009489758,21.81467376,5364201.211,6439617.3,3219808.65,3389272.263,0.1,0.12,0.3,0.5,4159165.876,26442.12026,4574.661997,2185.311504,1610.3314,1223.31639,1857.921132,214.3322927,1162.995967,9650.238551,0.31143719,824.0267832,1030.033479,262.194067,3720,34.524429,1716.39607,2079.582938,688.6344847,0.270093387,0.656902736,828.5332518
280,398.7697181,32241.20184,115.0612976,35.57631619,4.694992624,23.01225952,34.51838929,0.527002128,0.023996556,0.015729922,0.008266634,21.96157387,4962840.249,5957791.416,3574674.849,2508543.754,0.1,0.1,0.3,0.4,4328425.908,27691.16233,5060.42231,2185.311504,1794.882178,1272.614107,1838.461356,225.7414428,1293.940953,10042.96145,0.311494637,830.0395066,1037.549383,262.5543984,3720,35.84344128,1724.57305,2164.212954,702.9871162,0.272623541,0.656001198,829.671899
320,398.7697181,30498.50483,95.24796669,32.36862113,4.309576901,19.04959334,28.57439001,0.602288146,0.027795178,0.016997942,0.010797236,21.66879976,5896749.173,7078930.58,3539465.29,3725752.937,0.1,0.12,0.2,0.5,4114661.371,25947.32529,4260.359699,2185.311504,1485.806969,1203.966659,2030.301865,206.243437,1074.641693,9546.97768,0.313031007,831.179539,1038.974424,262.5902328,3720,34.17947676,1713.353841,2057.330686,684.7032165,0.269310238,0.655911677,829.7851356
280,398.7697181,31832.26528,113.6091043,35.35109826,4.667909992,22.72182087,34.0827313,0.527002128,0.024045971,0.015779337,0.008266634,21.91644226,4900204.042,5882597.89,2941298.945,3096104.153,0.2,0.1,0.4,0.5,4266219.968,27287.81362,4990.777996,2185.311504,1772.228897,1256.551942,1706.955231,224.3750618,1277.867688,9898.629106,0.310962133,824.4516568,1030.564571,263.3065228,3720,35.21484076,1722.152853,2133.109984,697.7116499,0.271759291,0.654127358,832.048612
310,398.7697181,31283.9733,100.8575112,33.30814651,4.422389955,20.17150225,30.25725337,0.583466642,0.026748626,0.016615673,0.010132953,21.81295773,5727990.177,6876338.748,4469620.186,2533387.96,0.1,0.1,0.1,0.35,4205624.588,26726.38004,4497.525947,2185.311504,1573.312253,1235.034276,2168.197485,211.9628004,1136.729637,9758.033639,0.311917976,837.5932588,1046.991574,263.5458354,3720,35.27946419,1718.688851,2102.812294,693.4277857,0.270889179,0.653533378,832.80484
300,398.7697181,30909.46154,102.9761779,33.65617264,4.464195598,20.59523557,30.89285336,0.564645137,0.025894187,0.016404428,0.009489758,21.80586498,5350978.971,6423744.263,3211872.132,3380918.033,0.2,0.1,0.3,0.5,4137345.973,26364.53323,4562.348944,2185.311504,1606.362089,1220.300951,1853.629545,214.0795986,1160.179607,9599.611266,0.310571935,824.9283032,1031.160379,264.2669292,3720,34.44769376,1716.471017,2068.672986,687.4705852,0.269971094,0.651750109,835.0834961
290,398.7697181,31288.52368,107.8272245,34.43979485,4.55835662,21.5654449,32.34816735,0.545823633,0.024964854,0.016097202,0.008867652,21.86368215,5112348.269,6137272.832,3068636.416,3230143.596,0.1,0.15,0.2,0.5,4184354.853,26744.52628,4756.14595,2185.311504,1682.035294,1235.194917,1776.07331,218.842312,1213.872292,9708.682874,0.310295333,823.9974052,1029.996757,264.4056352,3720,34.75157349,1718.954618,2092.177427,691.3945933,0.270690691,0.651408204,835.5218073
300,398.7697181,31285.60149,104.2240763,33.85948669,4.488622064,20.84481526,31.26722289,0.564645137,0.025843345,0.016353587,0.009489758,21.84876366,5415823.855,6501589.261,3900953.557,2737511.268,0.2,0.1,0.1,0.4,4187598.348,26734.44283,4622.581991,2185.311504,1625.828501,1235.089358,1995.935556,215.3157687,1173.991681,9716.208542,0.310564863,831.1586582,1038.948323,264.459295,3720,35.06740256,1718.950539,2093.799174,692.2336832,0.270784465,0.651276031,835.691372
280,398.7697181,32165.86649,114.79381,35.53493928,4.690016794,22.958762,34.438143,0.527002128,0.024005574,0.01573894,0.008266634,21.95332318,4951302.935,5943941.098,3566364.659,2502712.041,0.1,0.12,0.2,0.4,4307437.389,27614.907,5047.543394,2185.311504,1790.709543,1269.655525,1834.441029,225.4904406,1290.980328,9994.263173,0.310710211,830.9594862,1038.699358,264.5858765,3720,35.76842096,1724.648087,2153.718695,701.8586537,0.272505238,0.650964452,836.0913696
320,398.7697181,30414.97027,94.98827636,32.32446504,4.30427656,18.99765527,28.49648291,0.602288146,0.027807564,0.017010328,0.010797236,21.65914777,5880671.887,7059630.117,3529815.058,3715594.798,0.2,0.1,0.2,0.5,4090595.197,25862.83658,4247.686277,2185.311504,1481.755967,1200.683997,2025.110727,205.9744585,1071.767371,9491.138522,0.312054835,832.1336873,1040.167109,264.8626026,3720,34.09527438,1713.438189,2045.297599,683.4256102,0.269176231,0.65028433,836.9658244
280,398.7697181,31771.01824,113.3915534,35.31723499,4.663838169,22.67831068,34.01746602,0.527002128,0.02405347,0.015786836,0.008266634,21.90960896,4890820.604,5871333.259,2935666.629,3090175.399,0.2,0.12,0.3,0.5,4249053.183,27225.79995,4980.32577,2185.311504,1768.835243,1254.145694,1703.894205,224.1695828,1275.459776,9858.798146,0.310307906,825.2182911,1031.522864,264.976963,3720,35.154101,1722.218342,2124.526592,696.790798,0.271663231,0.650003676,837.3272032
310,398.7697181,30586.09007,98.5997533,32.93322466,4.377363378,19.71995066,29.57992599,0.583466642,0.026847329,0.016714376,0.010132953,21.73276319,5599765.564,6722407.64,3361203.82,3538109.284,0.1,0.15,0.1,0.5,4097033.191,26038.16972,4387.988579,2185.311504,1538.092683,1207.386523,1934.282196,209.6813251,1111.740166,9506.076175,0.310797364,827.9203439,1034.90043,265.2714321,3720,34.19618232,1714.657657,2048.516596,684.3157604,0.269413149,0.649282128,838.2577256
300,398.7697181,30843.98497,102.7589037,33.62064753,4.459927852,20.55178073,30.8276711,0.564645137,0.025903152,0.016413393,0.009489758,21.79831807,5339688.694,6410190.508,3205095.254,3373784.478,0.2,0.12,0.2,0.5,4118693.738,26298.23896,4551.838361,2185.311504,1602.972751,1217.726112,1849.964555,213.8635686,1157.774758,9556.333716,0.309828115,825.7460116,1032.182515,266.0835721,3720,34.38209891,1716.54773,2059.346869,686.4757068,0.26986798,0.64730039,840.824088
330,398.7697181,30737.76409,93.08434391,31.99887159,4.265198331,18.61686878,27.92530317,0.621109651,0.028721757,0.01723915,0.011482607,21.62505736,6266539.871,7522856.988,4513714.193,3167518.732,0.1,0.1,0.1,0.4,4153277.099,26171.28006,4188.154782,2185.311504,1452.055846,1213.387291,2289.889642,203.9905934,1050.694136,9636.575208,0.31350931,846.4840305,1058.105038,266.1457861,3720,34.76985944,1715.87859,2076.638549,688.9438349,0.270070013,0.647149078,841.0206839
320,398.7697181,30343.74021,94.7668206,32.2867624,4.299750992,18.95336412,28.43004618,0.602288146,0.027818175,0.017020939,0.010797236,21.65088613,5866961.683,7043171.288,3521585.644,3706932.257,0.2,0.12,0.1,0.5,4070049.247,25790.73812,4236.882704,2185.311504,1478.3014,1197.884646,2020.683274,205.7447788,1069.316239,9443.467108,0.311216318,833.0020955,1041.252619,266.8537797,3720,34.02338585,1713.524662,2035.024624,682.3348965,0.269063452,0.645432117,843.2579437
280,398.7697181,31699.97194,113.1391793,35.27791055,4.659109762,22.62783586,33.9417538,0.527002128,0.024062202,0.015795569,0.008266634,21.90165798,4879935.169,5858265.509,2929132.755,3083297.636,0.3,0.1,0.3,0.5,4229160.183,27153.91359,4968.205846,2185.311504,1764.898369,1251.35428,1700.34279,223.9309549,1272.666432,9812.641728,0.309547332,826.0583545,1032.572943,266.8669876,3720,35.0836602,1722.281064,2114.580091,695.7228814,0.271550344,0.645400173,843.2996809
280,398.7697181,32078.55164,114.4837628,35.48691858,4.684242134,22.89675255,34.34512883,0.527002128,0.024016075,0.015749441,0.008266634,21.94372472,4937929.934,5927887.075,3556732.245,2495952.453,0.2,0.1,0.2,0.4,4283136.002,27526.58585,5032.623131,2185.311504,1785.873006,1266.226209,1829.780419,225.1991196,1287.548642,9937.878265,0.309798222,831.9657923,1039.95724,266.8823561,3720,35.6814838,1724.718895,2141.568001,700.5509595,0.272366331,0.645363008,843.3482453
290,398.7697181,31760.25044,109.4454981,34.69726904,4.589303898,21.88909961,32.83364942,0.545823633,0.024904412,0.01603676,0.008867652,21.91674479,5189074.513,6229381.168,4049097.759,2295035.167,0.1,0.1,0.2,0.35,4235366.634,27205.02596,4833.915103,2185.311504,1707.279319,1253.73327,1975.280923,220.4061475,1231.783777,9827.042147,0.309413245,835.2244753,1044.030594,268.0751331,3720,35.56971078,1723.001053,2117.683317,697.1455,0.271790966,0.642491521,847.1174207
290,398.7697181,31152.27188,107.3596666,34.36504522,4.549372841,21.47193332,32.20789999,0.545823633,0.02498262,0.016114968,0.008867652,21.84813454,5090180.224,6110660.533,3055330.267,3216137.123,0.2,0.15,0.1,0.5,4145851.857,26606.61696,4733.618486,2185.311504,1674.741692,1229.838746,1768.858451,218.3882047,1208.697236,9619.34691,0.308784764,825.6549234,1032.068654,268.1090348,3720,34.61571208,1719.094503,2072.925929,689.3344351,0.270475037,0.64241028,847.2245499
300,398.7697181,30768,102.5067434,33.57937131,4.454969319,20.50134869,30.75202303,0.564645137,0.025913599,0.01642384,0.009489758,21.78953012,5326585.623,6394460.532,3197230.266,3365505.543,0.3,0.1,0.2,0.5,4097071.232,26221.36113,4539.64618,2185.311504,1599.039214,1214.737851,1845.710566,213.6125533,1154.983781,9506.164438,0.308962703,826.638865,1033.298581,268.1373788,3720,34.30599483,1716.621635,2048.535616,685.3214468,0.269746653,0.642342372,847.3141171
280,398.7697181,31639.22964,112.923394,35.2442525,4.655062762,22.58467881,33.87701821,0.527002128,0.024069696,0.015803062,0.008266634,21.89483927,4870627.887,5847092.302,2923546.151,3077417.001,0.3,0.12,0.2,0.5,4212133.418,27092.41119,4957.845959,2185.311504,1761.532258,1248.967562,1697.305898,223.7267025,1270.278063,9773.135649,0.308892971,826.8184496,1033.523062,268.5236736,3720,35.02337094,1722.345785,2106.066709,694.8089059,0.27145497,0.641418307,848.5348086
320,398.7697181,30261.04662,94.50970479,32.24293338,4.294490196,18.90194096,28.35291144,0.602288146,0.027830551,0.017033315,0.010797236,21.64125846,5851043.785,7024062.167,3512031.083,3696874.824,0.3,0.1,0.1,0.5,4046223.524,25707.10063,4224.346355,2185.311504,1474.290559,1194.634528,2015.542177,205.4777629,1066.470412,9388.185853,0.310239959,833.9459824,1042.432478,269.103025,3720,33.93994637,1713.607699,2023.111762,681.0689432,0.268930606,0.640037398,850.3655589
310,398.7697181,30888.3875,99.58735608,33.09774791,4.397120667,19.91747122,29.87620682,0.583466642,0.02680366,0.016670707,0.010132953,21.76817049,5655854.387,6789741.16,4073844.696,2858838.383,0.1,0.1,0.2,0.4,4122698.734,26330.8937,4435.748897,2185.311504,1553.49865,1219.480374,2079.099349,210.6826223,1122.671219,9565.626244,0.309683574,837.4938008,1046.867251,269.7135323,3720,34.75183561,1717.832699,2061.349367,687.9107005,0.270173442,0.638588648,852.294762
300,398.7697181,30703.11985,102.2914221,33.54408506,4.450730458,20.45828441,30.68742662,0.564645137,0.025922556,0.016432798,0.009489758,21.78200099,5315396.82,6381028.596,3190514.298,3358436.103,0.3,0.12,0.1,0.5,4078587.155,26155.67088,4529.238484,2185.311504,1595.680339,1212.186154,1842.077595,213.3979543,1152.600546,9463.277052,0.308218745,827.4489635,1034.311204,269.9375716,3720,34.24093768,1716.697399,2039.293577,684.3347813,0.269644355,0.638058641,853.0027261
310,398.7697181,30463.83383,98.20748447,32.86764867,4.369489047,19.64149689,29.46224534,0.583466642,0.026864892,0.016731939,0.010132953,21.718555,5577487.482,6695663.243,3347831.622,3524033.286,0.1,0.1,0.4,0.5,4061323.171,25912.89988,4368.914566,2185.311504,1531.973541,1202.582933,1927.068205,209.2821648,1107.39843,9423.220567,0.309324841,830.9339502,1038.667438,270.1392118,3720,34.071743,1715.205415,2030.661585,682.4286841,0.269262739,0.637582374,853.6399093
290,398.7697181,31110.28125,107.2155604,34.3419738,4.546600079,21.44311208,32.16466812,0.545823633,0.024988123,0.016120471,0.008867652,21.84332271,5083347.802,6102458.346,3051229.173,3211820.182,0.1,0.12,0.4,0.5,4133413.051,26562.76345,4726.652436,2185.311504,1672.493728,1228.187919,1766.634402,218.2480361,1207.10223,9590.485967,0.308273843,827.5177958,1034.397245,270.5643845,3720,34.57253614,1719.498845,2066.706526,688.6802613,0.27044698,0.636580459,854.9834549
330,398.7697181,30153.55835,91.32309473,31.69470053,4.228699172,18.26461895,27.39692842,0.621109651,0.028810812,0.017328205,0.011482607,21.5582138,6147970.649,7380516.986,3690258.493,3884482.624,0.1,0.1,0.3,0.5,4049497.569,25591.8439,4101.942519,2185.311504,1424.581493,1190.428176,2111.318927,202.1364541,1031.200158,9395.782403,0.311597799,841.7144525,1052.143066,271.0438402,3720,33.89957002,1713.445046,2024.748785,681.0756159,0.268913089,0.635454397,856.4985351
